graph_id,num_nodes,num_edges,density,avg_degree,min_degree,max_degree,avg_clustering,avg_degree_centrality,max_degree_centrality,diameter,avg_shortest_path,Combinatorial features 
ranked_0_enzyme_mimicB1-501EN170d,326,1614,0.0304672015101463,9.90184049079755,2,18,0.545836172428557,0.0304672015101463,0.0553846153846154,12,4.98803209060878,
ranked_0_enzyme_mimicB1-501EN110b,326,1516,0.0286172722982539,9.30061349693252,4,15,0.571623179138516,0.0286172722982539,0.0461538461538462,16,5.99239263803681,
ranked_0_enzyme_mimicB1-501EN337a,339,1490,0.0260075753608769,8.7905604719764,2,16,0.568212351398191,0.0260075753608769,0.0473372781065089,17,6.3253216037423,
ranked_0_enzyme_mimicB1-501EN249e,331,1569,0.0287283713265586,9.48036253776435,2,16,0.538919195943364,0.0287283713265586,0.0484848484848485,13,5.09836125606518,
ranked_0_enzyme_mimicB1-501EN296b,326,1611,0.030410571024068,9.88343558282209,2,18,0.540057382370626,0.030410571024068,0.0553846153846154,11,4.89736668239736,
ranked_0_enzyme_mimicB1-501EN155c,335,1589,0.028402895701135,9.48656716417911,4,17,0.570493301450281,0.028402895701135,0.0508982035928144,17,6.22910000893735,
ranked_0_enzyme_mimicB1-501EN295b,318,1636,0.0324583854135667,10.2893081761006,2,18,0.540485837794384,0.0324583854135667,0.056782334384858,11,4.76870424379501,
ranked_0_enzyme_mimicB1-501EN167b,328,1550,0.0289028119638995,9.45121951219512,4,18,0.563934049371638,0.0289028119638995,0.055045871559633,23,7.50939807563213,
ranked_0_enzyme_mimicB1-501EN386e,333,1560,0.0282209920764138,9.36936936936937,2,19,0.568013588963021,0.0282209920764138,0.0572289156626506,17,5.62710300662108,
ranked_0_enzyme_mimicB1-501EN77a,332,1613,0.0293560950751647,9.71686746987952,2,17,0.539990644149928,0.0293560950751647,0.0513595166163142,16,5.35560368361664,
ranked_0_enzyme_mimicB1-501EN114d,333,1595,0.0288541553601795,9.57957957957958,2,17,0.560069988501361,0.0288541553601795,0.0512048192771084,13,5.60823474076486,
ranked_0_enzyme_mimicB1-501EN12c,321,1603,0.0312110591900312,9.98753894080997,2,17,0.537802021955402,0.0312110591900312,0.053125,11,5.00003894080997,
ranked_0_enzyme_mimicB1-501EN253d,342,1757,0.0301315360738111,10.2748538011696,2,19,0.551697496122024,0.0301315360738111,0.0557184750733138,11,5.07226766819297,
ranked_0_enzyme_mimicB1-501EN387e,337,1549,0.0273597569591635,9.19287833827893,2,17,0.569624521732219,0.0273597569591635,0.0505952380952381,14,5.70204535820263,
ranked_0_enzyme_mimicB1-501EN273b,323,1549,0.029786743072515,9.59133126934985,2,15,0.536119229927279,0.029786743072515,0.046583850931677,13,5.0410360940715,
ranked_0_enzyme_mimicB1-501EN233c,322,1519,0.0293918461330083,9.43478260869565,4,16,0.563937287695051,0.0293918461330083,0.0498442367601246,13,5.48259515102262,
ranked_0_enzyme_mimicB1-501EN163b,318,1589,0.0315259012360375,9.9937106918239,2,16,0.546215690319464,0.0315259012360375,0.0504731861198738,13,4.99742078844513,
ranked_0_enzyme_mimicB1-501EN205e,334,1638,0.0294546043049037,9.80838323353293,2,18,0.545755775964476,0.0294546043049037,0.0540540540540541,14,5.14531297764831,
ranked_0_enzyme_mimicB1-501EN403b,337,1617,0.0285608308605341,9.59643916913947,3,16,0.557147657815313,0.0285608308605341,0.0476190476190476,18,6.15274833969196,
ranked_0_enzyme_mimicB1-501EN387c,337,1561,0.0275717111770524,9.26409495548961,3,16,0.580443649657298,0.0275717111770524,0.0476190476190476,12,5.92973717676982,
ranked_0_enzyme_mimicB1-501EN277c,333,1543,0.027913455624299,9.26726726726727,3,17,0.563726443138207,0.027913455624299,0.0512048192771084,14,6.12549296284236,
ranked_0_enzyme_mimicB1-501EN395d,333,1658,0.0299938492709577,9.95795795795796,4,19,0.550212681714229,0.0299938492709577,0.0572289156626506,12,5.03943702738884,
ranked_0_enzyme_mimicB1-501EN103a,336,1741,0.0309346126510306,10.3630952380952,2,18,0.539208731763879,0.0309346126510306,0.0537313432835821,11,4.86750177683014,
ranked_0_enzyme_mimicB1-501EN344c,343,1716,0.0292568155081581,10.0058309037901,2,18,0.542642758544833,0.0292568155081581,0.0526315789473684,11,5.14938707312499,
ranked_0_enzyme_mimicB1-501EN288a,331,1415,0.0259086331593884,8.54984894259819,2,15,0.587327291707956,0.0259086331593884,0.0454545454545455,17,7.06825963563124,
ranked_0_enzyme_mimicB1-501EN93b,329,1581,0.0293016531989028,9.61094224924012,2,19,0.539894286466835,0.0293016531989028,0.0579268292682927,12,5.00978575135295,
ranked_0_enzyme_mimicB1-501EN77c,332,1631,0.0296836894405416,9.82530120481928,2,18,0.544085386422382,0.0296836894405416,0.054380664652568,15,5.14614348633204,
ranked_0_enzyme_mimicB1-501EN363a,340,1530,0.0265486725663717,9,2,16,0.543946804829157,0.0265486725663717,0.0471976401179941,16,5.41211174735381,
ranked_0_enzyme_mimicB1-501EN72a,334,1594,0.028663393932855,9.54491017964072,4,17,0.551178022889012,0.028663393932855,0.0510510510510511,12,5.02303501105896,
ranked_0_enzyme_mimicB1-501EN161a,333,1668,0.0301747530663193,10.018018018018,4,19,0.53877375580162,0.0301747530663193,0.0572289156626506,10,4.90294511378849,
ranked_0_enzyme_mimicB1-501EN368e,322,1678,0.0324684119889321,10.4223602484472,4,19,0.533849663040287,0.0324684119889321,0.059190031152648,11,4.78371161548732,
ranked_0_enzyme_mimicB1-501EN82a,321,1548,0.0301401869158878,9.64485981308411,2,19,0.544577783511119,0.0301401869158878,0.059375,18,5.52122274143302,
ranked_0_enzyme_mimicB1-501EN60a,324,1613,0.0308259756144173,9.95679012345679,2,19,0.544257064590885,0.0308259756144173,0.0588235294117647,13,4.85511982570806,
ranked_0_enzyme_mimicB1-501EN114b,332,1608,0.0292650966403378,9.68674698795181,4,19,0.54717613879276,0.0292650966403378,0.0574018126888218,13,5.12548684162632,
ranked_0_enzyme_mimicB1-501EN57c,333,1645,0.0297586743369876,9.87987987987988,4,18,0.544765217804433,0.0297586743369876,0.0542168674698795,12,4.98037193820326,
ranked_0_enzyme_mimicB1-501EN113b,336,1680,0.0298507462686567,10,2,18,0.53755815506078,0.0298507462686567,0.0537313432835821,11,4.93203624733475,
ranked_0_enzyme_mimicB1-501EN179c,337,1574,0.0278013282464321,9.34124629080119,4,16,0.551363901512269,0.0278013282464321,0.0476190476190476,18,6.4936943620178,
ranked_0_enzyme_mimicB1-501EN295d,318,1626,0.0322599845247307,10.2264150943396,2,18,0.54650095968076,0.0322599845247307,0.056782334384858,11,4.85953217070412,
ranked_0_enzyme_mimicB1-501EN33d,331,1748,0.0320058591961915,10.5619335347432,2,19,0.532198864113364,0.0320058591961915,0.0575757575757576,11,4.95642222832555,
ranked_0_enzyme_mimicB1-501EN363d,341,1671,0.0288252544419527,9.80058651026393,3,18,0.538993632438517,0.0288252544419527,0.0529411764705882,12,5.19601518026566,
ranked_0_enzyme_mimicB1-501EN283c,330,1694,0.0312056737588652,10.2666666666667,2,19,0.535765139885601,0.0312056737588652,0.0577507598784195,11,4.92975960210003,
ranked_0_enzyme_mimicB1-501EN317c,322,1527,0.0295466418993441,9.48447204968944,4,19,0.543584505460503,0.0295466418993441,0.059190031152648,14,5.70842282463575,
ranked_0_enzyme_mimicB1-501EN37b,330,1678,0.0309109330385926,10.169696969697,2,18,0.538510452708314,0.0309109330385926,0.0547112462006079,11,4.84968223266096,
ranked_0_enzyme_mimicB1-501EN210d,324,1559,0.0297939838703513,9.62345679012346,2,17,0.54729778159789,0.0297939838703513,0.0526315789473684,12,5.20200282842182,
ranked_0_enzyme_mimicB1-501EN107d,332,1702,0.0309758672150839,10.2530120481928,4,16,0.53221781565155,0.0309758672150839,0.0483383685800604,11,4.96407381793033,
ranked_0_enzyme_mimicB1-501EN355a,332,1587,0.0288829032140647,9.56024096385542,4,18,0.566232679636293,0.0288829032140647,0.054380664652568,15,5.45238961889856,
ranked_0_enzyme_mimicB1-501EN252c,326,1509,0.0284851344974044,9.25766871165644,4,18,0.574903855817786,0.0284851344974044,0.0553846153846154,25,7.57553563001416,
ranked_0_enzyme_mimicB1-501EN375b,328,1607,0.0299656895651525,9.79878048780488,4,19,0.569528656495827,0.0299656895651525,0.0581039755351682,15,5.74071380622063,
ranked_0_enzyme_mimicB1-501EN105a,328,1643,0.0306369806817334,10.0182926829268,2,17,0.536370749050089,0.0306369806817334,0.0519877675840979,12,4.86393302006415,
ranked_0_enzyme_mimicB1-501EN289b,328,1669,0.0311218020437085,10.1768292682927,2,19,0.535373006970502,0.0311218020437085,0.0581039755351682,11,4.80273364660252,
ranked_0_enzyme_mimicB1-501EN172c,340,1717,0.0297935103244838,10.1,4,16,0.529357113474761,0.0297935103244838,0.0471976401179941,10,4.8401179941003,
ranked_0_enzyme_mimicB1-501EN129b,321,1598,0.031113707165109,9.95638629283489,2,17,0.55342479888934,0.031113707165109,0.053125,13,4.96055295950156,
ranked_0_enzyme_mimicB1-501EN323d,321,1602,0.0311915887850467,9.98130841121495,3,19,0.545963341087903,0.0311915887850467,0.059375,10,4.84885124610592,
ranked_0_enzyme_mimicB1-501EN325e,334,1520,0.0273327219435004,9.10179640718563,3,18,0.569792104201226,0.0273327219435004,0.0540540540540541,13,5.77709445972919,
ranked_0_enzyme_mimicB1-501EN141b,343,1612,0.0274836751743304,9.39941690962099,4,17,0.572822206281304,0.0274836751743304,0.0497076023391813,18,6.27476855403816,
ranked_0_enzyme_mimicB1-501EN313d,334,1726,0.0310370250490011,10.3353293413174,2,19,0.528777247004801,0.0310370250490011,0.0570570570570571,11,4.69700239161317,
ranked_0_enzyme_mimicB1-501EN188d,327,1619,0.0303746646404383,9.90214067278287,3,20,0.539154305959203,0.0303746646404383,0.0613496932515337,11,4.80384983396184,
ranked_0_enzyme_mimicB1-501EN158e,333,1638,0.0296320416802345,9.83783783783784,4,16,0.549324474324474,0.0296320416802345,0.0481927710843374,13,5.10032924490756,
ranked_0_enzyme_mimicB1-501EN174a,325,1476,0.028034188034188,9.08307692307692,2,16,0.587352519275596,0.028034188034188,0.0493827160493827,22,6.50843304843305,
ranked_0_enzyme_mimicB1-501EN174c,325,1325,0.0251661918328585,8.15384615384615,2,14,0.61835405620021,0.0251661918328585,0.0432098765432099,28,10.4203988603989,
ranked_0_enzyme_mimicB1-501EN369b,330,1548,0.0285161646863774,9.38181818181818,2,18,0.556316008709056,0.0285161646863774,0.0547112462006079,17,5.61753707285622,
ranked_0_enzyme_mimicB1-501EN222b,337,1697,0.0299738589797937,10.0712166172107,2,20,0.551166325781166,0.0299738589797937,0.0595238095238095,14,4.93999929348594,
ranked_0_enzyme_mimicB1-501EN375a,328,1501,0.027989110166331,9.15243902439024,4,16,0.567080556638483,0.027989110166331,0.0489296636085627,15,6.65616841948236,
ranked_0_enzyme_mimicB1-501EN50c,333,1684,0.0304641991388979,10.1141141141141,2,19,0.528576023570864,0.0304641991388979,0.0572289156626506,13,4.76370346249864,
ranked_0_enzyme_mimicB1-501EN158d,334,1650,0.0296703889518261,9.88023952095808,2,16,0.55751148385879,0.0296703889518261,0.0480480480480481,14,5.18311125496754,
ranked_0_enzyme_mimicB1-501EN225e,332,1610,0.0293014960142686,9.69879518072289,3,18,0.542255092139925,0.0293014960142686,0.054380664652568,14,5.36934444727551,
ranked_0_enzyme_mimicB1-501EN78b,323,1634,0.031421264157837,10.1176470588235,2,17,0.548448406548024,0.031421264157837,0.0527950310559006,10,4.93431148202988,
ranked_0_enzyme_mimicB1-501EN54c,337,1691,0.0298678818708492,10.0356083086053,4,18,0.533415449971568,0.0298678818708492,0.0535714285714286,11,4.88305426027978,
ranked_0_enzyme_mimicB1-501EN163d,318,1540,0.0305537368807412,9.68553459119497,2,17,0.560537624910543,0.0305537368807412,0.0536277602523659,12,5.3281749102236,
ranked_0_enzyme_mimicB1-501EN98d,340,1363,0.0236508762797154,8.01764705882353,3,13,0.612717854041382,0.0236508762797154,0.0383480825958702,27,12.5140898837411,
ranked_0_enzyme_mimicB1-501EN284e,326,1593,0.0300707881075979,9.77300613496933,4,20,0.540871829530209,0.0300707881075979,0.0615384615384615,13,4.9879754601227,
ranked_0_enzyme_mimicB1-501EN300b,341,1718,0.029636018630326,10.0762463343109,4,16,0.525671086814782,0.029636018630326,0.0470588235294118,10,4.79529066758668,
ranked_0_enzyme_mimicB1-501EN157e,340,1672,0.0290126670137081,9.83529411764706,4,17,0.537670400053617,0.0290126670137081,0.0501474926253687,11,4.94631268436578,
ranked_0_enzyme_mimicB1-501EN372b,349,1602,0.026380792411817,9.18051575931232,3,18,0.574478893486983,0.026380792411817,0.0517241379310345,27,8.88479399268847,
ranked_0_enzyme_mimicB1-501EN388c,322,1634,0.0316170352740853,10.1490683229814,4,18,0.556030467827142,0.0316170352740853,0.0560747663551402,14,5.29235115419593,
ranked_0_enzyme_mimicB1-501EN217c,335,1726,0.0308517293770668,10.3044776119403,4,17,0.534226991426289,0.0308517293770668,0.0508982035928144,12,4.95454464205917,
ranked_0_enzyme_mimicB1-501EN41d,333,1478,0.0267375809544484,8.87687687687688,4,16,0.58715030381697,0.0267375809544484,0.0481927710843374,16,6.7031006910525,
ranked_0_enzyme_mimicB1-501EN383d,334,1696,0.0304975634316952,10.1556886227545,2,19,0.539794069138399,0.0304975634316952,0.0570570570570571,10,4.81586376795958,
ranked_0_enzyme_mimicB1-501EN36a,325,1600,0.0303893637226971,9.84615384615385,2,18,0.551254209340182,0.0303893637226971,0.0555555555555556,11,5.08366571699905,
ranked_0_enzyme_mimicB1-501EN108a,325,1636,0.0310731244064577,10.0676923076923,4,18,0.538766336730137,0.0310731244064577,0.0555555555555556,10,4.86129154795821,
ranked_0_enzyme_mimicB1-501EN194d,321,1476,0.0287383177570093,9.19626168224299,4,17,0.569676233708669,0.0287383177570093,0.053125,15,5.68765576323988,
ranked_0_enzyme_mimicB1-501EN339b,336,1509,0.0268123667377399,8.98214285714286,2,17,0.557884043769022,0.0268123667377399,0.0507462686567164,17,6.51082089552239,
ranked_0_enzyme_mimicB1-501EN77e,332,1661,0.0302296800495031,10.0060240963855,2,18,0.532379728508361,0.0302296800495031,0.054380664652568,13,5.0024205583664,
ranked_0_enzyme_mimicB1-501EN319e,333,1634,0.0295596801620898,9.81381381381381,4,18,0.545232958468253,0.0295596801620898,0.0542168674698795,13,5.13388689894714,
ranked_0_enzyme_mimicB1-501EN114c,332,1585,0.0288465038401339,9.54819277108434,4,16,0.542992566335939,0.028846503840134,0.0483383685800604,15,5.78113056455429,
ranked_0_enzyme_mimicB1-501EN153c,332,1784,0.0324682415462454,10.7469879518072,4,19,0.542985794134662,0.0324682415462454,0.0574018126888218,11,4.89209405598224,
ranked_0_enzyme_mimicB1-501EN342d,346,1653,0.0276954008544861,9.55491329479769,2,19,0.568299586803631,0.0276954008544861,0.0550724637681159,20,6.46410320851135,
ranked_0_enzyme_mimicB1-501EN404b,336,1483,0.0263503909026297,8.82738095238095,3,16,0.57788506962614,0.0263503909026297,0.0477611940298507,16,6.99671286425018,
ranked_0_enzyme_mimicB1-501EN162e,335,1503,0.026865671641791,8.97313432835821,2,17,0.568572484972836,0.0268656716417911,0.0508982035928144,20,6.38176780766825,
ranked_0_enzyme_mimicB1-501EN80b,322,1573,0.0304367175557748,9.77018633540373,2,20,0.551442356959106,0.0304367175557748,0.0623052959501558,15,5.21050289274588,
ranked_0_enzyme_mimicB1-501EN175d,340,1625,0.0281971195557869,9.55882352941176,4,17,0.569283074192243,0.0281971195557869,0.0501474926253687,14,5.71931285788652,
ranked_0_enzyme_mimicB1-501EN3c,338,1611,0.0282864818358998,9.53254437869822,2,17,0.559680905299596,0.0282864818358998,0.0504451038575668,15,5.92290133970116,
ranked_0_enzyme_mimicB1-501EN34e,338,1516,0.0266184397661229,8.97041420118343,2,18,0.579034847273621,0.0266184397661229,0.0534124629080119,17,6.36691658033817,
ranked_0_enzyme_mimicB1-501EN399d,321,1524,0.0296728971962617,9.49532710280374,2,17,0.556869355371279,0.0296728971962617,0.053125,16,5.52420171339564,
ranked_0_enzyme_mimicB1-501EN229a,326,1446,0.0272958942897593,8.87116564417178,2,16,0.583095023585821,0.0272958942897593,0.0492307692307692,20,6.55684756960831,
ranked_0_enzyme_mimicB1-501EN180d,333,1476,0.0267014001953761,8.86486486486487,4,16,0.568440951774285,0.0267014001953761,0.0481927710843374,14,5.87195629364304,
ranked_0_enzyme_mimicB1-501EN212c,338,1660,0.0291468403771531,9.82248520710059,2,16,0.530639643065678,0.0291468403771531,0.0474777448071217,12,4.90769581935982,
ranked_0_enzyme_mimicB1-501EN367a,332,1611,0.0293196957012339,9.70481927710843,2,17,0.539792088374654,0.0293196957012339,0.0513595166163142,11,4.99907181596477,
ranked_0_enzyme_mimicB1-501EN327e,340,1682,0.0291861877494361,9.89411764705882,4,18,0.541338009837144,0.0291861877494361,0.0530973451327434,11,5.0129446468853,
ranked_0_enzyme_mimicB1-501EN3e,338,1681,0.0295155654662617,9.94674556213018,3,20,0.556238608861944,0.0295155654662617,0.0593471810089021,20,6.0409636015662,
ranked_0_enzyme_mimicB1-501EN378c,327,1432,0.0268662876869102,8.75840978593272,2,16,0.581446535116259,0.0268662876869102,0.049079754601227,16,6.45391268456502,
ranked_0_enzyme_mimicB1-501EN369c,330,1543,0.0284240582112923,9.35151515151515,2,16,0.546846646619374,0.0284240582112923,0.0486322188449848,12,5.48617481808971,
ranked_0_enzyme_mimicB1-501EN257e,330,1639,0.0301925025329281,9.93333333333333,2,17,0.536173235558262,0.0301925025329281,0.0516717325227964,12,5.27397992078843,
ranked_0_enzyme_mimicB1-501EN177c,330,1501,0.0276503638205766,9.0969696969697,2,17,0.558582291149136,0.0276503638205766,0.0516717325227964,15,5.97673390439348,
ranked_0_enzyme_mimicB1-501EN208c,329,1681,0.0311550151975684,10.2188449848024,3,17,0.543918693301851,0.0311550151975684,0.0518292682926829,11,4.83671880791756,
ranked_0_enzyme_mimicB1-501EN97d,316,1564,0.0314245529435403,9.89873417721519,2,20,0.549746393163037,0.0314245529435403,0.0634920634920635,13,4.84820172794856,
ranked_0_enzyme_mimicB1-501EN68d,323,1315,0.0252870026729227,8.14241486068111,2,17,0.589452225570419,0.0252870026729227,0.0527950310559006,41,9.80176143684018,
ranked_0_enzyme_mimicB1-501EN79a,346,1624,0.0272095166289687,9.38728323699422,4,18,0.548472360028804,0.0272095166289688,0.0521739130434783,13,5.41811175337187,
ranked_0_enzyme_mimicB1-501EN101a,329,1607,0.0297835273185559,9.76899696048632,4,16,0.546748987250507,0.0297835273185559,0.0487804878048781,11,4.97629550003707,
ranked_0_enzyme_mimicB1-501EN88b,329,1624,0.030098598858329,9.87234042553192,3,20,0.53710476375297,0.030098598858329,0.0609756097560976,11,4.92734820965231,
ranked_0_enzyme_mimicB1-501EN144a,333,1426,0.025796881218568,8.56456456456457,2,17,0.58999285273795,0.025796881218568,0.0512048192771084,24,7.40191396215493,
ranked_0_enzyme_mimicB1-501EN92b,329,1620,0.0300244643783824,9.84802431610942,2,19,0.54463280419151,0.0300244643783824,0.0579268292682927,16,5.76293646675069,
ranked_0_enzyme_mimicB1-501EN157a,340,1670,0.0289779628665626,9.82352941176471,4,18,0.549607373595263,0.0289779628665625,0.0530973451327434,11,5.08139857712997,
ranked_0_enzyme_mimicB1-501EN243b,335,1527,0.0272946644025382,9.11641791044776,2,16,0.561330261778022,0.0272946644025382,0.0479041916167665,18,6.05839663955671,
ranked_0_enzyme_mimicB1-501EN199e,326,1642,0.0309957527135441,10.0736196319018,4,17,0.538319830556387,0.0309957527135441,0.0523076923076923,10,4.78463426144408,
ranked_0_enzyme_mimicB1-501EN53d,324,1632,0.0311890838206628,10.0740740740741,4,18,0.547730326842527,0.0311890838206628,0.0557275541795666,11,4.79014256774835,
ranked_0_enzyme_mimicB1-501EN381d,337,1706,0.0301328246432104,10.1246290801187,4,19,0.539339176893494,0.0301328246432104,0.056547619047619,11,4.8482761056945,
ranked_0_enzyme_mimicB1-501EN31c,340,1515,0.0262883914627798,8.91176470588235,2,16,0.570109473859474,0.0262883914627798,0.0471976401179941,15,6.77662675689745,
ranked_0_enzyme_mimicB1-501EN73a,299,1389,0.0311777513411596,9.29096989966555,2,18,0.569026920900814,0.0311777513411596,0.0604026845637584,21,5.954164889677,
ranked_0_enzyme_mimicB1-501EN153a,332,1753,0.0319040512503185,10.5602409638554,4,18,0.537823330598844,0.0319040512503185,0.054380664652568,11,4.94991446147126,
ranked_0_enzyme_mimicB1-501EN116d,335,1641,0.0293323800160872,9.79701492537313,2,17,0.551484367256974,0.0293323800160872,0.0508982035928144,11,5.11743676825454,
ranked_0_enzyme_mimicB1-501EN388a,322,1654,0.0320040246899247,10.2732919254658,2,20,0.542861472865751,0.0320040246899247,0.0623052959501558,13,5.01338983378805,
ranked_0_enzyme_mimicB1-501EN306b,337,1680,0.029673590504451,9.97032640949555,4,17,0.539492851362288,0.029673590504451,0.0505952380952381,10,4.82515543309312,
ranked_0_enzyme_mimicB1-501EN185d,334,1645,0.0295804786822751,9.8502994011976,2,16,0.571485434060284,0.0295804786822751,0.0480480480480481,13,5.57553361744979,
ranked_0_enzyme_mimicB1-501EN371e,330,1403,0.0258450769089067,8.5030303030303,2,16,0.593498479634842,0.0258450769089067,0.0486322188449848,19,6.9406465874551,
ranked_0_enzyme_mimicB1-501EN310c,335,1575,0.0281526499240325,9.40298507462687,2,19,0.550542223719526,0.0281526499240325,0.0568862275449102,20,6.24599159889177,
ranked_0_enzyme_mimicB1-501EN84e,326,1628,0.0307314771118452,9.98773006134969,4,18,0.551814733143676,0.0307314771118452,0.0553846153846154,11,5.08624823029731,
ranked_0_enzyme_mimicB1-501EN256b,334,1659,0.0298322274370179,9.93413173652695,2,18,0.550738167354934,0.0298322274370179,0.0540540540540541,11,4.95517073960188,
ranked_0_enzyme_mimicB1-501EN404d,336,1600,0.0284292821606254,9.52380952380952,2,17,0.548159981747167,0.0284292821606254,0.0507462686567164,14,5.15703624733476,
ranked_0_enzyme_mimicB1-501EN353c,339,1660,0.0289748826168159,9.79351032448378,4,18,0.5308396309958,0.0289748826168159,0.0532544378698225,13,5.09320835733361,
ranked_0_enzyme_mimicB1-501EN397b,340,1692,0.029359708485164,9.95294117647059,2,20,0.547201081032123,0.029359708485164,0.0589970501474926,13,5.01865347909075,
ranked_0_enzyme_mimicB1-501EN189d,331,1683,0.0308157099697885,10.1691842900302,4,18,0.537889821313493,0.0308157099697885,0.0545454545454545,12,4.96299551405292,
ranked_0_enzyme_mimicB1-501EN21d,328,1603,0.0298911016633102,9.77439024390244,4,18,0.554439679959766,0.0298911016633102,0.055045871559633,13,4.96134481987022,
ranked_0_enzyme_mimicB1-501EN333e,327,1643,0.0308249376184312,10.0489296636086,3,18,0.548480748129966,0.0308249376184312,0.0552147239263804,11,4.98904335753551,
ranked_0_enzyme_mimicB1-501EN334e,331,1540,0.0281973816717019,9.30513595166163,4,19,0.577808628682236,0.0281973816717019,0.0575757575757576,14,5.61728462876499,
ranked_0_enzyme_mimicB1-501EN402d,335,1612,0.0288140137635177,9.62388059701493,4,17,0.538835257026654,0.0288140137635177,0.0508982035928144,11,4.96382161051032,
ranked_0_enzyme_mimicB1-501EN336d,338,1695,0.029761382192334,10.0295857988166,4,18,0.546918227574336,0.029761382192334,0.0534124629080119,13,4.97942162836023,
ranked_0_enzyme_mimicB1-501EN185b,334,1540,0.0276923630217043,9.22155688622754,2,15,0.55725344183428,0.0276923630217043,0.045045045045045,16,5.63865062667458,
ranked_0_enzyme_mimicB1-501EN230a,321,1467,0.0285630841121495,9.14018691588785,4,17,0.545948527985361,0.0285630841121495,0.053125,13,5.40609423676013,
ranked_0_enzyme_mimicB1-501EN242a,325,1497,0.0284330484330484,9.21230769230769,2,18,0.571735880509636,0.0284330484330484,0.0555555555555556,13,5.47931623931624,
ranked_0_enzyme_mimicB1-501EN397c,340,1652,0.0286656255422523,9.71764705882353,2,18,0.53992147558324,0.0286656255422523,0.0530973451327434,12,4.99033489501996,
ranked_0_enzyme_mimicB1-501EN205b,335,1619,0.028939136652069,9.66567164179105,2,16,0.53794811324662,0.028939136652069,0.0479041916167665,11,5.10210027705783,
ranked_0_enzyme_mimicB1-501EN326d,336,1458,0.0259061833688699,8.67857142857143,2,15,0.564892729624872,0.0259061833688699,0.0447761194029851,14,6.28249822316987,
ranked_0_enzyme_mimicB1-501EN133a,316,1564,0.0314245529435403,9.89873417721519,4,20,0.542306204184315,0.0314245529435403,0.0634920634920635,12,4.8450070323488,
ranked_0_enzyme_mimicB1-501EN227e,336,1697,0.0301528073916134,10.1011904761905,2,18,0.524341622332693,0.0301528073916134,0.0537313432835821,14,4.85280739161336,
ranked_0_enzyme_mimicB1-501EN384d,337,1577,0.0278543168009043,9.35905044510386,4,18,0.571858369419026,0.0278543168009043,0.0535714285714286,12,5.52250247279921,
ranked_0_enzyme_mimicB1-501EN346e,323,1631,0.0313635751783551,10.0990712074303,3,16,0.546149043594864,0.0313635751783551,0.0496894409937888,11,4.85783512489664,
ranked_0_enzyme_mimicB1-501EN119d,329,1497,0.0277448291200237,9.10030395136778,4,16,0.577235353299183,0.0277448291200237,0.0487804878048781,16,6.05951145377715,
ranked_0_enzyme_mimicB1-501EN319c,334,1674,0.0301019582456708,10.0239520958084,4,19,0.542542605699342,0.0301019582456708,0.0570570570570571,11,4.93841146535757,
ranked_0_enzyme_mimicB1-501EN62a,324,1565,0.0299086496196919,9.66049382716049,4,18,0.552837901326464,0.0299086496196919,0.0557275541795666,13,5.03457172342621,
ranked_0_enzyme_mimicB1-501EN282d,331,1498,0.0274283621715646,9.05135951661631,2,15,0.560397122179599,0.0274283621715646,0.0454545454545455,18,6.60968598370411,
ranked_0_enzyme_mimicB1-501EN236e,319,1600,0.0315451193785611,10.0313479623824,3,17,0.549463111416827,0.0315451193785611,0.0534591194968554,11,4.94842372981605,
ranked_0_enzyme_mimicB1-501EN72e,334,1588,0.0285555016093938,9.50898203592814,4,16,0.555944222111886,0.0285555016093938,0.0480480480480481,15,5.43451835068602,
ranked_0_enzyme_mimicB1-501EN33e,331,1508,0.0276114620525497,9.11178247734139,3,19,0.569624149682001,0.0276114620525497,0.0575757575757576,19,7.28001464799048,
ranked_0_enzyme_mimicB1-501EN258c,322,1395,0.0269925117548035,8.66459627329193,3,14,0.593270980227502,0.0269925117548035,0.043613707165109,19,7.4537063911302,
ranked_0_enzyme_mimicB1-501EN319a,334,1684,0.0302817787847728,10.0838323353293,4,19,0.540542617275529,0.0302817787847728,0.0570570570570571,12,4.88241534948122,
ranked_0_enzyme_mimicB1-501EN289d,328,1616,0.0301335123442978,9.85365853658537,3,18,0.557154758401171,0.0301335123442978,0.055045871559633,13,5.15422913403446,
ranked_0_enzyme_mimicB1-501EN224e,318,1557,0.0308910183917624,9.79245283018868,2,18,0.539706108213322,0.0308910183917624,0.056782334384858,12,5.0260103565264,
ranked_0_enzyme_mimicB1-501EN337b,340,1649,0.0286135693215339,9.7,2,18,0.543780538953549,0.0286135693215339,0.0530973451327434,11,4.94603505118862,
ranked_0_enzyme_mimicB1-501EN264d,323,1498,0.0288060304213218,9.27554179566564,2,19,0.554982535689242,0.0288060304213218,0.0590062111801242,11,5.16525969655597,
ranked_0_enzyme_mimicB1-501EN294a,324,1486,0.0283988839200398,9.17283950617284,4,18,0.57227156064302,0.0283988839200397,0.0557275541795666,20,6.7734778121775,
ranked_0_enzyme_mimicB1-501EN15e,326,1561,0.029466729589429,9.57668711656442,4,18,0.572902070362373,0.029466729589429,0.0553846153846154,19,6.29026899480887,
ranked_0_enzyme_mimicB1-501EN80c,322,1400,0.0270892591087634,8.69565217391304,2,14,0.578592301418388,0.0270892591087634,0.043613707165109,24,7.57911031133299,
